model,train_variant,test_set,seed,tag,n,accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,f1_not_hate,f1_hate
tfidf_svm,augmented,bidwesh_barishal,44,full,1439,0.8832522585128562,0.8835310053253569,0.8835502745904331,0.8832522021325915,0.8832537243997355,0.8833333333333333,0.8831710709318498
tfidf_svm,augmented,bidwesh_chittagong,42,full,1494,0.8179384203480589,0.8190918777267426,0.8177331249641566,0.8177002583979328,0.817744362462771,0.8242894056847545,0.8111111111111111
tfidf_svm,augmented,bidwesh_chittagong,43,full,1494,0.8179384203480589,0.8190918777267426,0.8177331249641566,0.8177002583979328,0.817744362462771,0.8242894056847545,0.8111111111111111
tfidf_svm,augmented,bidwesh_chittagong,44,full,1494,0.8179384203480589,0.8190918777267426,0.8177331249641566,0.8177002583979328,0.817744362462771,0.8242894056847545,0.8111111111111111
tfidf_svm,augmented,bidwesh_heldout,42,full,4408,0.8509528130671506,0.8510030384624174,0.8510217552250999,0.8509524371970439,0.8509547998091433,0.85118912797282,0.8507157464212679
tfidf_svm,augmented,bidwesh_heldout,43,full,4408,0.8509528130671506,0.8510030384624174,0.8510217552250999,0.8509524371970439,0.8509547998091433,0.85118912797282,0.8507157464212679
tfidf_svm,augmented,bidwesh_heldout,44,full,4408,0.8509528130671506,0.8510030384624174,0.8510217552250999,0.8509524371970439,0.8509547998091433,0.85118912797282,0.8507157464212679
tfidf_svm,augmented,bidwesh_noakhali,42,full,1475,0.8528813559322034,0.8547770547654152,0.8530550070418133,0.8527253912330484,0.8527026463810882,0.8479327259985985,0.8575180564674983
tfidf_svm,augmented,bidwesh_noakhali,43,full,1475,0.8528813559322034,0.8547770547654152,0.8530550070418133,0.8527253912330484,0.8527026463810882,0.8479327259985985,0.8575180564674983
tfidf_svm,augmented,bidwesh_noakhali,44,full,1475,0.8528813559322034,0.8547770547654152,0.8530550070418133,0.8527253912330484,0.8527026463810882,0.8479327259985985,0.8575180564674983
tfidf_svm,augmented,clean,42,full,5028,0.9011535401750199,0.9010177504102618,0.9009798129874345,0.9009984595412981,0.901151202276019,0.9049167782666921,0.8970801408159039
tfidf_svm,augmented,clean,43,full,5028,0.9011535401750199,0.9010177504102618,0.9009798129874345,0.9009984595412981,0.901151202276019,0.9049167782666921,0.8970801408159039
tfidf_svm,augmented,clean,44,full,5028,0.9011535401750199,0.9010177504102618,0.9009798129874345,0.9009984595412981,0.901151202276019,0.9049167782666921,0.8970801408159039
tfidf_svm,clean,augmented,42,full,5028,0.8778838504375497,0.8807566786614514,0.8761916473129621,0.8771447004546677,0.8775161707024751,0.8866740494647471,0.8676153514445882
tfidf_svm,clean,augmented,43,full,5028,0.8778838504375497,0.8807566786614514,0.8761916473129621,0.8771447004546677,0.8775161707024751,0.8866740494647471,0.8676153514445882
tfidf_svm,clean,augmented,44,full,5028,0.8778838504375497,0.8807566786614514,0.8761916473129621,0.8771447004546677,0.8775161707024751,0.8866740494647471,0.8676153514445882
tfidf_svm,clean,bidwesh_barishal,42,full,1439,0.8776928422515636,0.877716025517108,0.8775715075227344,0.87762848661018,0.8776811412258575,0.8804347826086957,0.8748221906116643
tfidf_svm,clean,bidwesh_barishal,43,full,1439,0.8776928422515636,0.877716025517108,0.8775715075227344,0.87762848661018,0.8776811412258575,0.8804347826086957,0.8748221906116643
tfidf_svm,clean,bidwesh_barishal,44,full,1439,0.8776928422515636,0.877716025517108,0.8775715075227344,0.87762848661018,0.8776811412258575,0.8804347826086957,0.8748221906116643
tfidf_svm,clean,bidwesh_chittagong,42,full,1494,0.8085676037483266,0.8134177907400656,0.8081468285828983,0.8076711174487944,0.807759008262474,0.8208020050125313,0.7945402298850575
tfidf_svm,clean,bidwesh_chittagong,43,full,1494,0.8085676037483266,0.8134177907400656,0.8081468285828983,0.8076711174487944,0.807759008262474,0.8208020050125313,0.7945402298850575
tfidf_svm,clean,bidwesh_chittagong,44,full,1494,0.8085676037483266,0.8134177907400656,0.8081468285828983,0.8076711174487944,0.807759008262474,0.8208020050125313,0.7945402298850575
tfidf_svm,clean,bidwesh_heldout,42,full,4408,0.8448275862068966,0.8453864533940797,0.8446218879783378,0.8446966325470998,0.8447416478676549,0.8492063492063492,0.8401869158878504
tfidf_svm,clean,bidwesh_heldout,43,full,4408,0.8448275862068966,0.8453864533940797,0.8446218879783378,0.8446966325470998,0.8447416478676549,0.8492063492063492,0.8401869158878504
tfidf_svm,clean,bidwesh_heldout,44,full,4408,0.8448275862068966,0.8453864533940797,0.8446218879783378,0.8446966325470998,0.8447416478676549,0.8492063492063492,0.8401869158878504
tfidf_svm,clean,bidwesh_noakhali,42,full,1475,0.8494915254237289,0.849596172093947,0.8495331810977875,0.8494881355558253,0.8494847456879216,0.8487738419618529,0.8502024291497976
tfidf_svm,clean,bidwesh_noakhali,43,full,1475,0.8494915254237289,0.849596172093947,0.8495331810977875,0.8494881355558253,0.8494847456879216,0.8487738419618529,0.8502024291497976
tfidf_svm,clean,bidwesh_noakhali,44,full,1475,0.8494915254237289,0.849596172093947,0.8495331810977875,0.8494881355558253,0.8494847456879216,0.8487738419618529,0.8502024291497976
tfidf_svm,clean,clean,42,full,5028,0.9017501988862371,0.9028210200395631,0.9007776132572032,0.9013944654893016,0.9016253388197629,0.9073170731707317,0.8954718578078713
tfidf_svm,clean,clean,43,full,5028,0.9017501988862371,0.9028210200395631,0.9007776132572032,0.9013944654893016,0.9016253388197629,0.9073170731707317,0.8954718578078713
tfidf_svm,clean,clean,44,full,5028,0.9017501988862371,0.9028210200395631,0.9007776132572032,0.9013944654893016,0.9016253388197629,0.9073170731707317,0.8954718578078713
tfidf_svm,dialect,augmented,42,full,5028,0.8784805091487669,0.8793143802458206,0.8775113333265723,0.8780550221642687,0.8783358149217152,0.8852582159624414,0.870851828366096
tfidf_svm,dialect,augmented,43,full,5028,0.8784805091487669,0.8793143802458206,0.8775113333265723,0.8780550221642687,0.8783358149217152,0.8852582159624414,0.870851828366096
tfidf_svm,dialect,augmented,44,full,5028,0.8784805091487669,0.8793143802458206,0.8775113333265723,0.8780550221642687,0.8783358149217152,0.8852582159624414,0.870851828366096
tfidf_svm,dialect,bidwesh_barishal,42,full,1439,0.881862404447533,0.8819230962572842,0.8817164510780718,0.8817924750760571,0.8818464205911957,0.8846675712347354,0.8789173789173789
tfidf_svm,dialect,bidwesh_barishal,43,full,1439,0.881862404447533,0.8819230962572842,0.8817164510780718,0.8817924750760571,0.8818464205911957,0.8846675712347354,0.8789173789173789
tfidf_svm,dialect,bidwesh_barishal,44,full,1439,0.881862404447533,0.8819230962572842,0.8817164510780718,0.8817924750760571,0.8818464205911957,0.8846675712347354,0.8789173789173789
tfidf_svm,dialect,bidwesh_chittagong,42,full,1494,0.8427041499330656,0.8428225611232147,0.8426388570281584,0.8426668614528209,0.8426830738355361,0.8450889914304548,0.840244731475187
tfidf_svm,dialect,bidwesh_chittagong,43,full,1494,0.8427041499330656,0.8428225611232147,0.8426388570281584,0.8426668614528209,0.8426830738355361,0.8450889914304548,0.840244731475187
tfidf_svm,dialect,bidwesh_chittagong,44,full,1494,0.8427041499330656,0.8428225611232147,0.8426388570281584,0.8426668614528209,0.8426830738355361,0.8450889914304548,0.840244731475187
tfidf_svm,dialect,bidwesh_heldout,42,full,4408,0.8613883847549909,0.8613861946654892,0.8614221314141761,0.8613846109109475,0.8613918304386828,0.8621078763258858,0.8606613454960091
tfidf_svm,dialect,bidwesh_heldout,43,full,4408,0.8613883847549909,0.8613861946654892,0.8614221314141761,0.8613846109109475,0.8613918304386828,0.8621078763258858,0.8606613454960091
tfidf_svm,dialect,bidwesh_heldout,44,full,4408,0.8613883847549909,0.8613861946654892,0.8614221314141761,0.8613846109109475,0.8613918304386828,0.8621078763258858,0.8606613454960091
tfidf_svm,dialect,bidwesh_noakhali,42,full,1475,0.8603389830508474,0.8614478710381547,0.8604709741236344,0.8602603016924208,0.8602445654207356,0.8569444444444444,0.8635761589403973
tfidf_svm,dialect,bidwesh_noakhali,43,full,1475,0.8603389830508474,0.8614478710381547,0.8604709741236344,0.8602603016924208,0.8602445654207356,0.8569444444444444,0.8635761589403973
tfidf_svm,dialect,bidwesh_noakhali,44,full,1475,0.8603389830508474,0.8614478710381547,0.8604709741236344,0.8602603016924208,0.8602445654207356,0.8569444444444444,0.8635761589403973
tfidf_svm,dialect,clean,42,full,5028,0.9005568814638027,0.9005700400645855,0.9002036575966248,0.9003626419356756,0.9005341326902383,0.9047619047619048,0.8959633791094466
tfidf_svm,dialect,clean,43,full,5028,0.9005568814638027,0.9005700400645855,0.9002036575966248,0.9003626419356756,0.9005341326902383,0.9047619047619048,0.8959633791094466
tfidf_svm,dialect,clean,44,full,5028,0.9005568814638027,0.9005700400645855,0.9002036575966248,0.9003626419356756,0.9005341326902383,0.9047619047619048,0.8959633791094466
tiny-qwen2forcausallm-2.5-qlora_smoke,finetuned,bidwesh_heldout_subset,42,smoke,24,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
tiny-qwen2forcausallm-2.5-qlora_smoke,finetuned,clean_subset,42,smoke,24,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
tiny-random-electraforsequenceclassification_smoke,clean,augmented,42,smoke,500,0.532,0.266,0.5,0.3472584856396867,0.36948302872062666,0.6945169712793734,0.0
tiny-random-electraforsequenceclassification_smoke,clean,bidwesh_barishal,42,smoke,140,0.5214285714285715,0.26071428571428573,0.5,0.3427230046948357,0.3574111334674715,0.6854460093896714,0.0
tiny-random-electraforsequenceclassification_smoke,clean,bidwesh_chittagong,42,smoke,197,0.5380710659898477,0.26903553299492383,0.5,0.34983498349834985,0.3764721649829958,0.6996699669966997,0.0
tiny-random-electraforsequenceclassification_smoke,clean,bidwesh_heldout,42,smoke,500,0.51,0.255,0.5,0.33774834437086093,0.34450331125827816,0.6754966887417219,0.0
tiny-random-electraforsequenceclassification_smoke,clean,bidwesh_noakhali,42,smoke,163,0.4662576687116564,0.2331288343558282,0.5,0.3179916317991632,0.2965320738249865,0.6359832635983264,0.0
tiny-random-electraforsequenceclassification_smoke,clean,clean,42,smoke,500,0.532,0.266,0.5,0.3472584856396867,0.36948302872062666,0.6945169712793734,0.0
tiny-random-electraforsequenceclassification_smoke-adapt50,clean,augmented,42,smoke,500,0.532,0.266,0.5,0.3472584856396867,0.36948302872062666,0.6945169712793734,0.0
tiny-random-electraforsequenceclassification_smoke-adapt50,clean,bidwesh_barishal,42,smoke,140,0.5214285714285715,0.26071428571428573,0.5,0.3427230046948357,0.3574111334674715,0.6854460093896714,0.0
tiny-random-electraforsequenceclassification_smoke-adapt50,clean,bidwesh_chittagong,42,smoke,197,0.5380710659898477,0.26903553299492383,0.5,0.34983498349834985,0.3764721649829958,0.6996699669966997,0.0
tiny-random-electraforsequenceclassification_smoke-adapt50,clean,bidwesh_heldout,42,smoke,500,0.51,0.255,0.5,0.33774834437086093,0.34450331125827816,0.6754966887417219,0.0
tiny-random-electraforsequenceclassification_smoke-adapt50,clean,bidwesh_noakhali,42,smoke,163,0.4662576687116564,0.2331288343558282,0.5,0.3179916317991632,0.2965320738249865,0.6359832635983264,0.0
tiny-random-electraforsequenceclassification_smoke-adapt50,clean,clean,42,smoke,500,0.532,0.266,0.5,0.3472584856396867,0.36948302872062666,0.6945169712793734,0.0
xlm-roberta-base,aug_dia,augmented,42,full,5028,0.903739061256961,0.9037710951270375,0.9043845648712514,0.9037054049019094,0.9037755819826553,0.9055056618508395,0.9019051479529794
xlm-roberta-base,aug_dia,augmented,43,full,5028,0.9045346062052506,0.9046750443833327,0.9052744972262508,0.9045092082554208,0.904569915550136,0.9060665362035225,0.9029518803073191
xlm-roberta-base,aug_dia,augmented,44,full,5028,0.9053301511535402,0.9053962796979557,0.9060091351175927,0.9052998090744933,0.9053658873799733,0.9069949198905822,0.9036046982584042
xlm-roberta-base,aug_dia,bidwesh_barishal,42,full,1439,0.9082696316886727,0.9085559317055827,0.9085764582665053,0.9082695873898934,0.908270783456935,0.9083333333333333,0.9082058414464534
xlm-roberta-base,aug_dia,bidwesh_barishal,43,full,1439,0.9047949965253649,0.9056370036554939,0.9052701652953248,0.9047883754141961,0.9047734779140666,0.9039943938332166,0.9055823569951758
xlm-roberta-base,aug_dia,bidwesh_barishal,44,full,1439,0.9089645587213343,0.9093566403834261,0.9093107606212971,0.9089643828683495,0.9089620088530548,0.9088378566457899,0.9090909090909091
xlm-roberta-base,aug_dia,bidwesh_chittagong,42,full,1494,0.8661311914323963,0.8670938820081037,0.8663044101622985,0.8660771911707758,0.8660591910835689,0.8633879781420765,0.868766404199475
xlm-roberta-base,aug_dia,bidwesh_chittagong,43,full,1494,0.8621151271753681,0.863280070729288,0.8623060876297528,0.8620436778311698,0.8620226633181701,0.8589041095890411,0.8651832460732984
xlm-roberta-base,aug_dia,bidwesh_chittagong,44,full,1494,0.8721552878179384,0.8728045224101575,0.8722974135459081,0.8721249810105907,0.8721118041378307,0.8701563562202583,0.8740936058009229
xlm-roberta-base,aug_dia,bidwesh_heldout,42,full,4408,0.8924682395644283,0.8935800940826937,0.8927428778958447,0.8924310148303056,0.8924110405827276,0.8904299583911235,0.8944320712694878
xlm-roberta-base,aug_dia,bidwesh_heldout,43,full,4408,0.8863430127041743,0.8880572992113311,0.8866827172907799,0.886270896243786,0.8862423095387674,0.8834070281591808,0.8891347643283912
xlm-roberta-base,aug_dia,bidwesh_heldout,44,full,4408,0.8906533575317604,0.8919190468170546,0.8909459327026732,0.8906077550600946,0.8905854605183914,0.88837424733673,0.8928412627834593
xlm-roberta-base,aug_dia,bidwesh_noakhali,42,full,1475,0.903728813559322,0.9062951948719655,0.903919697588133,0.9036043549016576,0.9035879169657396,0.90014064697609,0.9070680628272252
xlm-roberta-base,aug_dia,bidwesh_noakhali,43,full,1475,0.8928813559322034,0.8965225309431877,0.8931106061107494,0.8926729299069724,0.8926504840273323,0.8879432624113475,0.8974025974025974
xlm-roberta-base,aug_dia,bidwesh_noakhali,44,full,1475,0.8915254237288136,0.8951547993931908,0.8917546433680092,0.8913143593994657,0.8912916293947668,0.8865248226950354,0.8961038961038961
xlm-roberta-base,aug_dia,clean,42,full,5028,0.9130867143993636,0.9134137940693203,0.9139716210460128,0.913072186764029,0.9131159931721146,0.9141959552326723,0.9119484182953859
xlm-roberta-base,aug_dia,clean,43,full,5028,0.9166666666666666,0.9167977985974936,0.9174172565743436,0.916643952188612,0.9166975911970302,0.918019956955586,0.915267947421638
xlm-roberta-base,aug_dia,clean,44,full,5028,0.915871121718377,0.9160421909749226,0.91665155979027,0.9158503479172699,0.9159018879807762,0.9171725083219111,0.9145281875126288
xlm-roberta-base,augmented,augmented,42,full,5028,0.9031424025457438,0.9030912572128464,0.9037015861586362,0.9031001443266633,0.9031790263356136,0.9051237093317748,0.9010765793215519
xlm-roberta-base,augmented,augmented,43,full,5028,0.9073190135242641,0.9071524376002071,0.907721494275022,0.9072607745098458,0.9073513685322742,0.9095847885137757,0.904936760505916
xlm-roberta-base,augmented,augmented,44,full,5028,0.903739061256961,0.9038993194798882,0.9044932709958116,0.9037146859840383,0.903774405402699,0.9052466718872357,0.9021827000808408
xlm-roberta-base,augmented,bidwesh_barishal,42,full,1439,0.9047949965253649,0.9052629239196404,0.9051658170659597,0.9047942608918218,0.9047892953654068,0.9045296167247386,0.9050589050589051
xlm-roberta-base,augmented,bidwesh_barishal,43,full,1439,0.9027102154273802,0.9031373693487538,0.9030672582309497,0.9027097925737622,0.9027059868911995,0.9025069637883009,0.9029126213592233
xlm-roberta-base,augmented,bidwesh_barishal,44,full,1439,0.8971507991660875,0.898516912234506,0.897740667596783,0.897128890778059,0.8971007228505938,0.8956276445698167,0.8986301369863013
xlm-roberta-base,augmented,bidwesh_chittagong,42,full,1494,0.8447121820615796,0.8448025551684089,0.8447679503354935,0.8447110688972321,0.8447082859863634,0.8442953020134228,0.8451268357810414
xlm-roberta-base,augmented,bidwesh_chittagong,43,full,1494,0.8487282463186078,0.8488327476152908,0.8486677037334405,0.8486954370769759,0.8487103503686267,0.8509234828496042,0.8464673913043478
xlm-roberta-base,augmented,bidwesh_chittagong,44,full,1494,0.8420348058902276,0.8424625098658248,0.8421531800194988,0.8420118724996775,0.8419991317271496,0.8401084010840109,0.843915343915344
xlm-roberta-base,augmented,bidwesh_heldout,42,full,4408,0.8788566243194192,0.8796935611718777,0.8790982003371537,0.8788277881419799,0.878809129438931,0.8769585253456221,0.8806970509383378
xlm-roberta-base,augmented,bidwesh_heldout,43,full,4408,0.8843012704174229,0.8846124376842901,0.8844528005415542,0.884296601899774,0.8842892656577542,0.8835616438356164,0.8850315599639315
xlm-roberta-base,augmented,bidwesh_heldout,44,full,4408,0.8763611615245009,0.8779035242684736,0.8766862831811035,0.8762909680346584,0.8762615536198674,0.8733441784801301,0.8792377575891868
xlm-roberta-base,augmented,bidwesh_noakhali,42,full,1475,0.888135593220339,0.8912403634922222,0.8883486488176005,0.8879501847354427,0.8879285537455381,0.8833922261484098,0.8925081433224755
xlm-roberta-base,augmented,bidwesh_noakhali,43,full,1475,0.9023728813559322,0.9044316494136945,0.9025444296131231,0.9022736558486733,0.9022588775816347,0.8991596638655462,0.9053876478318003
xlm-roberta-base,augmented,bidwesh_noakhali,44,full,1475,0.8908474576271187,0.8945751619437705,0.8910798795353506,0.8906284757899643,0.8906052504435995,0.8857345635202271,0.8955223880597015
xlm-roberta-base,augmented,clean,42,full,5028,0.9107000795544948,0.9109796015574374,0.9115502951228664,0.9106832589921285,0.9107310391402993,0.9119089660584657,0.9094575519257915
xlm-roberta-base,augmented,clean,43,full,5028,0.9154733492442323,0.9154971996872877,0.9161289463809418,0.9154431632558699,0.9155054417160702,0.9170407964083545,0.9138455301033853
xlm-roberta-base,augmented,clean,44,full,5028,0.914280031821798,0.9146821920734964,0.9152133429003174,0.914268227112679,0.9143074427565319,0.9152742284253981,0.9132622257999597
xlm-roberta-base,clean,augmented,42,full,5028,0.895186953062848,0.8952274549837353,0.894786733162277,0.8949728796985881,0.8951577183743367,0.8997145575642246,0.8902312018329515
xlm-roberta-base,clean,augmented,43,full,5028,0.8947891805887033,0.8948820227608059,0.8954754165694756,0.8947576713132857,0.8948286577268703,0.8965786901270772,0.892936652499494
xlm-roberta-base,clean,augmented,44,full,5028,0.8967780429594272,0.896653393640815,0.8972343640660021,0.8967221202120782,0.8968158027631927,0.8991253644314868,0.8943188759926696
xlm-roberta-base,clean,bidwesh_barishal,42,full,1439,0.8922863099374566,0.8922302205530054,0.8923135934824868,0.8922611275907057,0.8922920331980817,0.893908281998631,0.8906139731827806
xlm-roberta-base,clean,bidwesh_barishal,43,full,1439,0.8936761640027797,0.8945041873779085,0.8941474169948482,0.8936687696231533,0.893652132268994,0.8927820602662929,0.8945554789800138
xlm-roberta-base,clean,bidwesh_barishal,44,full,1439,0.896455872133426,0.8972873914473048,0.8969281040699675,0.8964486710709141,0.8964324686802623,0.8955851436580238,0.8973121984838043
xlm-roberta-base,clean,bidwesh_chittagong,42,full,1494,0.8246318607764391,0.8246955810851513,0.8245791994035672,0.8246004276683115,0.8246161442223753,0.8269484808454426,0.8222523744911805
xlm-roberta-base,clean,bidwesh_chittagong,43,full,1494,0.8293172690763052,0.8294957270626536,0.8293947496702414,0.8293110748200568,0.8293041923131141,0.8282828282828283,0.8303393213572854
xlm-roberta-base,clean,bidwesh_chittagong,44,full,1494,0.8299866131191432,0.8299842282600903,0.829970034983082,0.8299756439827735,0.8299847849297481,0.8313413014608234,0.8286099865047234
xlm-roberta-base,clean,bidwesh_heldout,42,full,4408,0.8643375680580763,0.8644236969470873,0.8644236969470873,0.8643375680580763,0.8643375680580763,0.8643375680580763,0.8643375680580763
xlm-roberta-base,clean,bidwesh_heldout,43,full,4408,0.8681941923774955,0.8691982221452053,0.8684596177332632,0.8681518431908448,0.8681282563020772,0.8657888657888658,0.8705148205928237
xlm-roberta-base,clean,bidwesh_heldout,44,full,4408,0.8697822141560798,0.8704227860395438,0.869995709402174,0.8697611941281889,0.8697446783919889,0.8681066176470589,0.871415770609319
xlm-roberta-base,clean,bidwesh_noakhali,42,full,1475,0.8772881355932204,0.8788766342583365,0.8774430311788695,0.8771885598941238,0.8771719639442744,0.8736915561758548,0.8806855636123929
xlm-roberta-base,clean,bidwesh_noakhali,43,full,1475,0.8827118644067796,0.8855910864912502,0.8829183627692161,0.8825302300230037,0.8825083086318581,0.8779110797459422,0.8871493803000652
xlm-roberta-base,clean,bidwesh_noakhali,44,full,1475,0.8840677966101695,0.8867767402094135,0.8842678904345331,0.8839004478273538,0.883879529229502,0.879492600422833,0.8883082952318746
xlm-roberta-base,clean,clean,42,full,5028,0.9110978520286396,0.9110522404777732,0.9108460822693022,0.9109410137309157,0.9110867023866214,0.9146783737354457,0.9072036537263857
xlm-roberta-base,clean,clean,43,full,5028,0.9093078758949881,0.9094485074225388,0.9100550312870805,0.9092837478426498,0.9093414197726293,0.9107632093933464,0.9078042862919531
xlm-roberta-base,clean,clean,44,full,5028,0.9093078758949881,0.9092779003129657,0.9098997368234232,0.9092705372851536,0.9093422859864042,0.9111111111111111,0.9074299634591961
